,Title,Year,Writer,Genre,IMDB_Rating,IMDB_Votes,Rotten_Tomatoes,Country,Awards,Key
0,Twice Upon a Time,2019,0,"Drama, Romance, Sci-Fi, Thriller",6.3,549,0,France,0,Twice Upon a Time2019
0,Paranormal Survivor,2015,0,Documentary,6.3,529,0,Canada,0,Paranormal Survivor2015
0,Babies,2020,0,Documentary,7.0,399,67,USA,0,Babies2020
0,The Ghost Bride,2020,Anwari Ashraf,Drama,5.8,498,0,"Taiwan, Malaysia",0,The Ghost Bride2020
0,Brainchild,2018,Adam 'Tex' Davis,"Documentary, Family",7.9,251,0,0,0,Brainchild2018
0,Brainchild,2018,Adam 'Tex' Davis,"Documentary, Family",7.9,251,0,0,0,Brainchild2018
0,Fightworld,2018,0,Documentary,7.7,606,0,0,0,Fightworld2018
0,The Real Football Factories,2006,0,"Documentary, Sport",7.6,654,0,UK,0,The Real Football Factories2006
0,Bumping Mics with Jeff Ross & Dave Attell,2018,0,Comedy,7.7,990,0,USA,0,Bumping Mics with Jeff Ross & Dave Attell2018
0,20 Minutes,2013,0,"Action, Drama, Romance",7.0,1258,0,Turkey,1 nomination.,20 Minutes2013
0,A Thousand Days' Promise,2011,0,Drama,8.2,48,0,South Korea,3 nominations.,A Thousand Days' Promise2011
0,Spirit Riding Free,2017,Aury Wallington,"Animation, Short, Action, Adventure, Family, Western",6.5,785,0,USA,1 win & 1 nomination.,Spirit Riding Free2017
0,So Awkward,2015,Julie Bower,Comedy,7.3,141,0,UK,2 wins & 1 nomination.,So Awkward2015
0,Murder Maps,2015,0,"Crime, History",7.5,357,0,UK,0,Murder Maps2015
0,Wizards vs. Aliens,2012,"Phil Ford, Russell T. Davies","Action, Drama, Family, Sci-Fi",6.5,493,0,UK,5 nominations.,Wizards vs. Aliens2012
0,Shot in the Dark,2017,0,"Documentary, Reality-TV",8.0,1484,0,USA,1 nomination.,Shot in the Dark2017
0,Here to Heart,2018,0,"Drama, Romance",7.6,117,0,China,4 wins & 1 nomination.,Here to Heart2018
0,Littlest Pet Shop,2012,"Tim Cahill, Julie McNally Cahill","Animation, Adventure, Comedy, Family, Fantasy, Musical",6.1,684,0,"USA, Canada",2 wins & 7 nominations.,Littlest Pet Shop2012
0,21 Sarfarosh Saragarhi 1897,2018,Abhimanyu Raj Singh,War,8.2,336,0,India,5 wins & 1 nomination.,21 Sarfarosh Saragarhi 18972018
0,Hidden Worlds,2018,0,Drama,7.0,223,0,Egypt,0,Hidden Worlds2018
0,Secrets of Great British Castles,2015,0,"Documentary, History",7.8,736,0,UK,0,Secrets of Great British Castles2015
0,The Wiggles,1998,"Murray Cook, Jeff Fatt, Anthony Field, Greg Page, Melissa Rossiter","Adventure, Comedy, Family, Fantasy, Music",5.7,705,0,Australia,0,The Wiggles1998
0,Grand Designs Australia,2010,0,"Documentary, Reality-TV",7.2,253,0,Australia,1 win & 7 nominations.,Grand Designs Australia2010
0,Release the Hounds,2013,0,"Action, Adventure, Game-Show",6.8,172,0,UK,2 wins & 1 nomination.,Release the Hounds2013
0,Max Steel,2013,Asaph Fipke,"Animation, Action, Adventure, Sci-Fi",6.7,770,0,USA,1 win & 8 nominations.,Max Steel2013
0,Fallet,2017,"Erik Hultkvist, Rikard Ulvshammar","Comedy, Crime",6.8,1383,0,Sweden,1 win & 4 nominations.,Fallet2017
0,Louis Theroux: Miami Mega Jail,2011,0,Documentary,7.6,1147,0,UK,0,Louis Theroux: Miami Mega Jail2011
0,The Neighbor,2019,"Miguel Esteban, Raúl Navarro",Comedy,6.5,1287,0,Spain,0,The Neighbor2019
0,The Expanding Universe of Ashley Garcia,2020,"Seth Kurland, Mario Lopez",Comedy,6.7,597,0,USA,0,The Expanding Universe of Ashley Garcia2020
0,Mortel,2019,Frédéric Garcia,"Horror, Sci-Fi",6.5,727,0,France,0,Mortel2019
0,Shark,2015,0,Documentary,8.4,264,0,UK,1 win.,Shark2015
0,Let's Eat,2013,0,"Comedy, Romance",7.7,411,0,South Korea,0,Let's Eat2013
0,Sisters,2017,0,Drama,7.6,1296,0,Australia,1 nomination.,Sisters2017
0,Sisters,2017,0,Drama,7.6,1296,0,Australia,1 nomination.,Sisters2017
0,A.I.C.O. Incarnation,2018,0,"Animation, Action, Sci-Fi",6.4,899,0,Japan,0,A.I.C.O. Incarnation2018
0,Girls Incarcerated: Young and Locked Up,2018,0,"Documentary, Reality-TV, Talk-Show",7.3,877,0,USA,0,Girls Incarcerated: Young and Locked Up2018
0,Girls Incarcerated: Young and Locked Up,2018,0,"Documentary, Reality-TV, Talk-Show",7.3,877,0,USA,0,Girls Incarcerated: Young and Locked Up2018
0,Fary: Hexagone,2020,0,Comedy,0.0,0,0,France,0,Fary: Hexagone2020
0,Cannabis,2016,Hamid Hlioua,"Crime, Drama, Thriller",6.8,566,0,France,0,Cannabis2016
0,Bill Nye Saves the World,2017,0,"Comedy, Talk-Show",3.6,6639,75,USA,Nominated for 3 Primetime Emmys. Another 1 win & 2 nominations.,Bill Nye Saves the World2017
0,Scare Tactics,2003,"Scott Hallock, Kevin Healey","Comedy, Horror, Reality-TV, Sci-Fi, Thriller",6.7,2282,0,USA,0,Scare Tactics2003
0,A User's Guide to Cheating Death,2017,0,Documentary,7.6,202,0,Canada,1 nomination.,A User's Guide to Cheating Death2017
0,The Day I Met El Chapo: The Kate Del Castillo Story,2017,0,Biography,6.9,868,0,USA,0,The Day I Met El Chapo: The Kate Del Castillo Story2017
0,Chelsea,2016,0,Talk-Show,6.3,1689,41,USA,1 nomination.,Chelsea2016
0,Dinner for Five,2001,0,"Comedy, Talk-Show",8.1,810,0,USA,0,Dinner for Five2001
0,The Chosen One,2019,"Mauricio Katz, Pedro Peirano","Mystery, Thriller",5.6,493,0,Brazil,0,The Chosen One2019
0,Trailer Park Boys: The Animated Series,2019,0,"Animation, Comedy",7.5,2127,0,Canada,2 nominations.,Trailer Park Boys: The Animated Series2019
0,The Royal House of Windsor,2017,0,History,7.4,821,0,UK,0,The Royal House of Windsor2017
0,Playing with Fire,2019,"Dan Ewen (story by), Dan Ewen (screenplay by), Matt Lieberman (screenplay by)","Comedy, Family",5.0,9613,0,USA,1 win & 3 nominations.,Playing with Fire2019
0,Love Through a Millennium,2015,0,"Fantasy, Romance",6.8,5,0,China,0,Love Through a Millennium2015
0,Sword Gai: The Animation,2018,0,"Animation, Action, Fantasy",5.9,734,0,Japan,0,Sword Gai: The Animation2018
0,My Life,2014,0,"Short, Musical",0.0,0,0,UK,0,My Life2014
0,Skylanders Academy,2016,Eric Rogers,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy",6.5,538,0,"South Korea, USA",3 nominations.,Skylanders Academy2016
0,Powder,1995,Victor Salva,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",6.6,28248,50,USA,1 win & 1 nomination.,Powder1995
0,Dancing Queen,2018,0,"Music, Reality-TV",6.9,1270,0,0,0,Dancing Queen2018
0,Sid the Science Kid,2008,Jim Henson,"Animation, Comedy, Family",5.4,526,80,USA,7 nominations.,Sid the Science Kid2008
0,Cagaster of an Insect Cage,2020,0,"Animation, Action, Drama, Sci-Fi",6.1,388,0,Japan,0,Cagaster of an Insect Cage2020
0,Absurd Planet,2020,0,Documentary,3.9,1186,0,USA,0,Absurd Planet2020
0,Last Chance to See,2009,0,Documentary,8.3,498,0,UK,0,Last Chance to See2009
0,The Prince of Tennis Best Games!! VOL.2,2019,Mitsutaka Hirota,Sport,7.3,7,0,Japan,0,The Prince of Tennis Best Games!! VOL.22019
0,Behind Enemy Lines,2001,"Jim Thomas (story), John Thomas (story), David Veloz (screenplay), Zak Penn (screenplay)","Action, Drama, Thriller, War",6.4,97920,37,USA,1 win & 2 nominations.,Behind Enemy Lines2001
0,Chuggington,2008,0,"Animation, Family",5.8,420,0,UK,2 nominations.,Chuggington2008
0,Triad Princess,2019,0,"Adventure, Drama",7.0,363,0,Taiwan,1 nomination.,Triad Princess2019
0,Triad Princess,2019,0,"Adventure, Drama",7.0,363,0,Taiwan,1 nomination.,Triad Princess2019
0,Steampunk'd,2015,0,"Game-Show, Reality-TV",6.0,262,0,USA,0,Steampunk'd2015
0,Steampunk'd,2015,0,"Game-Show, Reality-TV",6.0,262,0,USA,0,Steampunk'd2015
0,Steampunk'd,2015,0,"Game-Show, Reality-TV",6.0,262,0,USA,0,Steampunk'd2015
0,Steampunk'd,2015,0,"Game-Show, Reality-TV",6.0,262,0,USA,0,Steampunk'd2015
0,Fastest Car,2018,Scott Weintrob,"Documentary, Reality-TV",7.1,1050,0,USA,0,Fastest Car2018
0,Fastest Car,2018,Scott Weintrob,"Documentary, Reality-TV",7.1,1050,0,USA,0,Fastest Car2018
0,1994,2019,0,"Documentary, History",7.5,346,0,Mexico,0,19942019
0,Shadow,2019,0,Action,6.6,779,0,South Africa,1 win.,Shadow2019
0,Jailbirds,2019,0,Reality-TV,7.1,792,0,0,0,Jailbirds2019
0,To Be Continued,2015,0,Comedy,6.3,108,0,0,0,To Be Continued2015
0,Peasants' Rebellion,2018,0,History,9.3,39,0,Lebanon,0,Peasants' Rebellion2018
0,Peasants' Rebellion,2018,0,History,9.3,39,0,Lebanon,0,Peasants' Rebellion2018
0,Borderline,2016,0,Comedy,7.1,1241,0,UK,0,Borderline2016
0,Borderline,2016,0,Comedy,7.1,1241,0,UK,0,Borderline2016
0,El día menos pensado,2020,0,"Documentary, Sport",7.4,461,0,Spain,0,El día menos pensado2020
0,El día menos pensado,2020,0,"Documentary, Sport",7.4,461,0,Spain,0,El día menos pensado2020
0,El día menos pensado,2020,0,"Documentary, Sport",7.4,461,0,Spain,0,El día menos pensado2020
0,El día menos pensado,2020,0,"Documentary, Sport",7.4,461,0,Spain,0,El día menos pensado2020
0,Atelier,2015,"Claire Lux, John Most",Short,9.3,12,0,USA,0,Atelier2015
0,Scam City,2012,0,"Documentary, Adventure, Reality-TV",8.0,709,0,"Canada, UK",2 nominations.,Scam City2012
0,Enemigo Íntimo,2018,"Lina Uribe, Dario Vanegas",Drama,7.5,179,0,Mexico,0,Enemigo Íntimo2018
0,Hardy Bucks,2010,0,Comedy,8.2,601,0,Ireland,2 nominations.,Hardy Bucks2010
0,The A List,2018,"Dan Berlinka, Nina Metivier","Crime, Drama, Mystery, Thriller",5.4,1476,0,UK,1 nomination.,The A List2018
0,The A List,2018,"Dan Berlinka, Nina Metivier","Crime, Drama, Mystery, Thriller",5.4,1476,0,UK,1 nomination.,The A List2018
0,The A List,2018,"Dan Berlinka, Nina Metivier","Crime, Drama, Mystery, Thriller",5.4,1476,0,UK,1 nomination.,The A List2018
0,The A List,2018,"Dan Berlinka, Nina Metivier","Crime, Drama, Mystery, Thriller",5.4,1476,0,UK,1 nomination.,The A List2018
0,Kaçak,2013,0,"Action, Crime, Drama",6.7,460,0,Turkey,0,Kaçak2013
0,Sweet Magnolias,2020,Sheryl J. Anderson,"Drama, Romance",7.4,6535,0,USA,1 win.,Sweet Magnolias2020
0,The Break with Michelle Wolf,2018,0,"Comedy, Talk-Show",5.2,1790,81,USA,0,The Break with Michelle Wolf2018
0,The Dark Charisma of Adolf Hitler,2012,0,"Documentary, Biography, History, War",7.3,441,0,UK,0,The Dark Charisma of Adolf Hitler2012
0,White Rabbit Project,2016,0,Reality-TV,6.9,1500,0,USA,0,White Rabbit Project2016
0,Last,2015,0,"Crime, Thriller",7.6,116,0,South Korea,0,Last2015
0,Last,2015,0,"Crime, Thriller",7.6,116,0,South Korea,0,Last2015
0,Solomon's Perjury,2016,0,"Drama, Mystery",7.9,76,0,South Korea,0,Solomon's Perjury2016
0,The Disastrous Life of Saiki K.: Reawakened,2019,0,"Animation, Comedy",7.9,612,0,Japan,0,The Disastrous Life of Saiki K.: Reawakened2019
0,Lost,2015,0,Short,7.1,9,0,Netherlands,0,Lost2015
0,Lost,2015,0,Short,7.1,9,0,Netherlands,0,Lost2015
0,Summertime,2020,"Mirko Cetrangolo, Anita Rivaroli",Drama,5.4,251,0,Italy,0,Summertime2020
0,AfterBuzz TV's Transformers: Robots in Disguise After Show,2015,0,Talk-Show,0.0,0,0,USA,0,AfterBuzz TV's Transformers: Robots in Disguise After Show2015
0,Fried,2015,Daniel Bernstein,Comedy,0.0,0,0,USA,0,Fried2015
0,Monty Don's Italian Gardens,2011,0,Documentary,8.3,219,0,UK,0,Monty Don's Italian Gardens2011
0,The Epic Tales of Captain Underpants,2018,0,"Animation, Short, Action, Adventure, Comedy, Family",6.7,617,0,USA,1 nomination.,The Epic Tales of Captain Underpants2018
0,Followers,2020,0,Drama,6.2,285,0,Japan,0,Followers2020
0,Back to 1989,2016,0,Drama,8.3,72,0,Taiwan,0,Back to 19892016
0,The Story of Maths,2008,0,Documentary,8.1,420,0,UK,0,The Story of Maths2008
0,Strangers from Hell,2019,0,"Horror, Mystery, Romance",7.9,1067,0,South Korea,0,Strangers from Hell2019
0,Examination of Conscience,2019,0,Documentary,8.0,268,0,Spain,0,Examination of Conscience2019
0,Go! Go! Cory Carson,2020,0,"Animation, Family",7.9,110,0,USA,0,Go! Go! Cory Carson2020
0,Go! Go! Cory Carson,2020,0,"Animation, Family",7.9,110,0,USA,0,Go! Go! Cory Carson2020
0,I Hear You,2019,0,"Comedy, Romance",7.3,272,0,China,0,I Hear You2019
0,Dinosaur King,2007,0,"Animation, Action, Adventure, Family",5.5,487,0,Japan,0,Dinosaur King2007
0,The Club,2019,Camila Ibarra,"Comedy, Drama",6.1,235,0,Mexico,0,The Club2019
0,72 Dangerous Animals: Latin America,2017,0,Documentary,6.7,371,0,"Australia, USA",0,72 Dangerous Animals: Latin America2017
0,Amazing Interiors,2018,Paul Woolf,Documentary,6.7,605,0,UK,0,Amazing Interiors2018
0,The Forest of Love: Deep Cut,2020,0,"Crime, Drama, Horror, Thriller",6.9,169,0,Japan,0,The Forest of Love: Deep Cut2020
0,Levius,2019,0,"Animation, Action",7.0,341,0,Japan,0,Levius2019
0,Blackstone,2011,Ron E. Scott,"Action, Drama",7.8,233,0,Canada,29 wins & 67 nominations.,Blackstone2011
0,Prank Encounters,2019,0,Comedy,5.0,1760,40,USA,1 nomination.,Prank Encounters2019
0,Amazing Hotels: Life Beyond the Lobby,2017,0,Documentary,7.7,238,0,UK,0,Amazing Hotels: Life Beyond the Lobby2017
0,Dragon Pilot: Hisone and Masotan,2018,"Shinji Higuchi, Mari Okada","Animation, Fantasy, Sci-Fi",6.8,403,0,Japan,0,Dragon Pilot: Hisone and Masotan2018
0,Interior Design Masters,2019,0,Game-Show,6.6,727,0,UK,0,Interior Design Masters2019
0,Mighty Little Bheem,2019,0,"Animation, Comedy",6.4,161,0,0,0,Mighty Little Bheem2019
0,100% Hotter,2016,0,Reality-TV,4.4,823,0,UK,0,100% Hotter2016
0,100% Hotter,2016,0,Reality-TV,4.4,823,0,UK,0,100% Hotter2016
0,Keeping Up with the Joneses,2010,0,Reality-TV,8.5,43,0,Australia,0,Keeping Up with the Joneses2010
0,Keeping Up with the Joneses,2010,0,Reality-TV,8.5,43,0,Australia,0,Keeping Up with the Joneses2010
0,Flavorful Origins: Chaoshan Cuisine,2019,0,Documentary,7.6,293,0,China,0,Flavorful Origins: Chaoshan Cuisine2019
0,Pup Academy,2019,Anna McRoberts,Family,6.6,248,0,USA,12 nominations.,Pup Academy2019
0,Pup Academy,2019,Anna McRoberts,Family,6.6,248,0,USA,12 nominations.,Pup Academy2019
0,Take My Brother Away,2018,0,Drama,8.2,55,0,China,0,Take My Brother Away2018
0,Coach Snoop,2016,0,Documentary,6.8,519,0,USA,1 nomination.,Coach Snoop2016
0,Johnny Test,2005,"Scott Fellows, Chris Savino","Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi",4.9,6419,0,"USA, Canada",1 win & 5 nominations.,Johnny Test2005
0,Ask the StoryBots,2016,0,"Animation, Adventure, Comedy, Family, Musical, Mystery",8.3,663,0,USA,6 wins & 16 nominations.,Ask the StoryBots2016
0,Blown Away,2019,0,Reality-TV,6.9,1471,0,Canada,1 win & 2 nominations.,Blown Away2019
0,Wild Arabia,2013,0,Documentary,8.0,470,0,UK,2 nominations.,Wild Arabia2013
0,Wild Arabia,2013,0,Documentary,8.0,470,0,UK,2 nominations.,Wild Arabia2013
0,True Crime with Aphrodite Jones,2010,0,"Documentary, Crime",6.6,405,0,USA,0,True Crime with Aphrodite Jones2010
0,True Crime with Aphrodite Jones,2010,0,"Documentary, Crime",6.6,405,0,USA,0,True Crime with Aphrodite Jones2010
0,True Crime with Aphrodite Jones,2010,0,"Documentary, Crime",6.6,405,0,USA,0,True Crime with Aphrodite Jones2010
0,72 Dangerous Animals - Asia,2018,0,Documentary,6.6,352,0,Australia,0,72 Dangerous Animals - Asia2018
0,Danger Mouse,2015,Andrew Dillon,"Animation, Action, Adventure, Comedy, Crime, Family, Fantasy, Sci-Fi",7.1,431,0,UK,1 win & 4 nominations.,Danger Mouse2015
0,The Story of Us with Morgan Freeman,2017,0,Documentary,7.5,495,0,USA,2 nominations.,The Story of Us with Morgan Freeman2017
0,The Comedy Lineup,2018,0,Comedy,5.8,354,100,USA,0,The Comedy Lineup2018
0,Monzón: A Knockout Blow,2019,0,"Biography, Crime, Drama, History, Sport",8.0,445,0,Argentina,4 wins & 13 nominations.,Monzón: A Knockout Blow2019
0,Monzón: A Knockout Blow,2019,0,"Biography, Crime, Drama, History, Sport",8.0,445,0,Argentina,4 wins & 13 nominations.,Monzón: A Knockout Blow2019
0,Selling Sunset,2019,0,Reality-TV,6.2,2909,0,0,0,Selling Sunset2019
0,Sintonia,2019,"Guilherme Moraes Quintella, Felipe Braga, Kondzilla","Crime, Drama",6.6,679,0,Brazil,0,Sintonia2019
0,Holiday Secrets,2019,0,Drama,6.5,749,0,Germany,0,Holiday Secrets2019
0,Kevin Hart: Don't F**k This Up,2019,Kevin Hart,Documentary,6.4,1474,0,USA,0,Kevin Hart: Don't F**k This Up2019
0,Maniac 8.2.8,2015,Giorgos Efthimiou,"Short, Horror",7.3,13,0,Greece,1 win.,Maniac 8.2.82015
0,Lost Song,2018,0,"Animation, Adventure, Drama, Fantasy, Music, Musical, Romance, Sci-Fi",7.1,278,0,Japan,0,Lost Song2018
0,Yago,2016,0,Drama,7.3,35,0,Mexico,0,Yago2016
0,Nura: Rise of the Yokai Clan,2010,0,"Animation, Action, Comedy, Horror",7.6,544,0,Japan,1 nomination.,Nura: Rise of the Yokai Clan2010
0,The Great Interior Design Challenge,2014,0,Documentary,7.2,360,0,UK,0,The Great Interior Design Challenge2014
0,The Great Interior Design Challenge,2014,0,Documentary,7.2,360,0,UK,0,The Great Interior Design Challenge2014
0,Tientsin Mystic,2017,0,"Drama, Mystery",7.3,130,0,China,13 wins & 4 nominations.,Tientsin Mystic2017
0,Tientsin Mystic,2017,0,"Drama, Mystery",7.3,130,0,China,13 wins & 4 nominations.,Tientsin Mystic2017
0,Redfern Now,2012,0,Drama,8.0,411,0,Australia,14 wins & 16 nominations.,Redfern Now2012
0,Super Drags,2018,"Paulo Lescaut, Anderson Mahanski, Fernando Mendonça","Animation, Comedy, Fantasy",5.5,1301,0,Brazil,1 nomination.,Super Drags2018
0,Just You,2013,0,Romance,7.4,270,0,Taiwan,0,Just You2013
0,Zak Storm,2016,0,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",7.0,91,0,"USA, France, South Korea, Indonesia",0,Zak Storm2016
0,An Hour to Save Your Life,2014,0,Documentary,9.1,54,0,UK,0,An Hour to Save Your Life2014
0,Yanxi Palace: Princess Adventures,2019,0,Drama,0.0,0,0,China,0,Yanxi Palace: Princess Adventures2019
0,Gentlemen,2016,0,"Short, Mystery",0.0,0,0,Spain,0,Gentlemen2016
0,Gentlemen,2016,0,"Short, Mystery",0.0,0,0,Spain,0,Gentlemen2016
0,Toon,2016,"Beer ten Kate, Dirk van Pelt, Joep Vermolen",Comedy,7.7,657,0,Netherlands,2 nominations.,Toon2016
0,Monkey Planet,2014,0,Documentary,8.5,85,0,UK,0,Monkey Planet2014
0,Monster Garage,2002,0,"Reality-TV, Sport",5.9,603,0,USA,0,Monster Garage2002
0,Monster Garage,2002,0,"Reality-TV, Sport",5.9,603,0,USA,0,Monster Garage2002
0,Monster Garage,2002,0,"Reality-TV, Sport",5.9,603,0,USA,0,Monster Garage2002
0,Brojects: In the House,2016,0,Reality-TV,7.8,20,0,Canada,0,Brojects: In the House2016
0,The Murder Detectives,2015,0,"Documentary, Crime",7.7,218,0,UK,5 wins & 1 nomination.,The Murder Detectives2015
0,The Murder Detectives,2015,0,"Documentary, Crime",7.7,218,0,UK,5 wins & 1 nomination.,The Murder Detectives2015
0,The Bionic Vet,2010,0,Documentary,8.9,66,0,UK,0,The Bionic Vet2010
0,Ladies Up,2020,0,Comedy,4.3,175,0,India,0,Ladies Up2020
0,Angry Birds Toons,2013,0,"Animation, Comedy, Family",6.2,580,0,Finland,0,Angry Birds Toons2013
0,Maradona in Mexico,2019,0,"Documentary, Comedy, Drama, Sport",7.3,576,0,"Argentina, USA, Mexico",0,Maradona in Mexico2019
0,Nowhere Man,2019,0,"Action, Crime, Drama, Thriller",5.4,268,0,Taiwan,8 nominations.,Nowhere Man2019
0,Cheer Squad,2016,0,Reality-TV,7.3,128,0,USA,1 nomination.,Cheer Squad2016
0,Motown Magic,2018,Josh Wakely,"Animation, Comedy, Family, Fantasy, Musical",7.8,245,0,"Australia, USA",0,Motown Magic2018
0,A Little Help with Carol Burnett,2018,Carol Burnett,Talk-Show,6.0,210,0,USA,5 nominations.,A Little Help with Carol Burnett2018
0,Fartsa,2015,0,"Crime, Drama",6.7,123,0,Russia,1 win & 4 nominations.,Fartsa2015
0,Fartsa,2015,0,"Crime, Drama",6.7,123,0,Russia,1 win & 4 nominations.,Fartsa2015
0,Warrior,2018,0,"Action, Crime, Drama",6.7,1479,0,Denmark,2 wins & 4 nominations.,Warrior2018
0,Pega Pega,2017,Claudia Souto,"Comedy, Crime, Drama",6.7,18,0,Brazil,0,Pega Pega2017
0,V.R. Troopers,1994,0,"Action, Adventure, Family, Sci-Fi",5.6,854,0,USA,0,V.R. Troopers1994
0,Nightmare Teacher,2016,0,"Drama, Horror, Mystery, Thriller",7.1,235,0,South Korea,0,Nightmare Teacher2016
0,Legend Quest,2017,"Jose C. Garcia de Letona, James Krieg","Animation, Adventure, Comedy, Fantasy, Mystery",7.5,361,0,Mexico,1 nomination.,Legend Quest2017
0,On Children,2018,0,"Drama, Family, Sci-Fi",7.3,287,0,Taiwan,5 wins & 9 nominations.,On Children2018
0,Legend Quest: Masters of Myth,2019,"Jose C. Garcia de Letona, James Krieg",Animation,8.0,87,0,Mexico,1 win.,Legend Quest: Masters of Myth2019
0,Don't Call Me Crazy,2013,0,Documentary,7.5,69,0,USA,0,Don't Call Me Crazy2013
0,Taco Chronicles,2019,0,Documentary,7.8,562,0,USA,0,Taco Chronicles2019
0,The Big Family Cooking Showdown,2017,0,Reality-TV,7.1,484,0,UK,0,The Big Family Cooking Showdown2017
0,Inhuman Resources,2020,0,"Drama, Thriller",7.2,1541,0,France,0,Inhuman Resources2020
0,Fearless,2016,0,Documentary,7.1,247,0,USA,1 nomination.,Fearless2016
0,Archibald's Next Big Thing,2019,"Drew Champion, Jacob Moffat","Animation, Adventure, Comedy",7.8,185,0,0,1 nomination.,Archibald's Next Big Thing2019
0,Killer Women with Piers Morgan,2016,0,"Documentary, Crime",6.5,616,0,UK,0,Killer Women with Piers Morgan2016
0,Memory Love,2017,0,Romance,8.4,30,0,0,0,Memory Love2017
0,Minute to Win It,2010,"Jock Millgardh, Mattias Olsson","Game-Show, Reality-TV",5.1,1009,0,USA,0,Minute to Win It2010
0,Buddy Thunderstruck,2017,Ryan Wiesbrock,"Animation, Action, Comedy, Family",7.6,425,0,USA,5 nominations.,Buddy Thunderstruck2017
0,Ice Road Rescue,2015,0,"Documentary, Reality-TV",8.2,115,0,UK,0,Ice Road Rescue2015
0,Cain and Abel,2009,0,"Action, Drama, Romance",7.7,174,0,South Korea,2 wins & 1 nomination.,Cain and Abel2009
0,Monkey Life,2007,0,Documentary,8.8,108,0,UK,0,Monkey Life2007
0,Strawberry Shortcake,2003,0,"Animation, Family, Musical",4.9,241,0,USA,0,Strawberry Shortcake2003
0,Strawberry Shortcake,2003,0,"Animation, Family, Musical",4.9,241,0,USA,0,Strawberry Shortcake2003
0,Strawberry Shortcake,2003,0,"Animation, Family, Musical",4.9,241,0,USA,0,Strawberry Shortcake2003
0,Beat Bugs,2016,Josh Wakely,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical",7.6,468,0,"Australia, Canada",6 wins & 7 nominations.,Beat Bugs2016
0,Basketball or Nothing,2019,0,"Documentary, Sport",7.4,428,0,USA,0,Basketball or Nothing2019
